IsWinner,ProductId,TimeOfOfferChange,ConditionNotes,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingTime_minHours,ShippingTime_maxHours,ShipsFromCountry,ShipsFromState
0,3673104869722374549,2016-02-04T04:31:09.327Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,43.26,91,3459,7235704646333918828,0.0,24,48,,
0,3673104869722374549,2016-02-04T04:31:09.327Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,37.98,95,4078,-1789487307643024748,8.02,48,72,CA,ON
0,3673104869722374549,2016-02-04T04:31:09.327Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,47.9,91,10606,-1177408302343430963,5.0,24,48,,
0,3673104869722374549,2016-02-04T04:31:09.327Z,,1,0,46.9,96,41420,9012427554787096099,6.0,24,48,,
0,3673104869722374549,2016-02-04T04:31:09.327Z,,1,0,45.9,88,8452,-6639690782514669126,8.7,96,120,,
0,3673104869722374549,2016-02-04T04:31:09.327Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,50.65,91,10606,-1177408302343430963,5.0,24,48,,
0,3673104869722374549,2016-02-04T04:31:09.327Z,,1,0,66.59,100,7,-235620327314718933,19.34,144,240,,
0,3673104869722374549,2016-02-04T04:31:09.327Z,,1,0,94.18,50,2,-7084126735194704117,7.04,24,48,US,CA
0,2738151523749262348,2016-02-04T04:31:21.402Z,,1,0,107.54,95,10182,7102261811958052132,7.64,96,120,CA,BC
1,2738151523749262348,2016-02-04T04:31:21.402Z,,1,1,117.46,0,0,1207135739277432339,0.0,0,0,,
0,2738151523749262348,2016-02-04T04:31:21.402Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,124.26,95,4078,-1789487307643024748,0.0,48,72,CA,ON
0,2738151523749262348,2016-02-04T04:31:21.402Z,"GST/HST Only, No PST. Part Number: NET9RMBLK",1,0,124.0,95,4385,-2572277640783537773,16.32,24,48,CA,ON
0,2738151523749262348,2016-02-04T04:31:21.402Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,142.7,96,35270,6791568714796518563,0.0,144,240,CA,QC
0,2738151523749262348,2016-02-04T04:31:21.402Z,,1,0,133.7,97,1211,1986185388102787225,22.34,144,240,US,CA
0,2738151523749262348,2016-02-04T04:31:21.402Z,Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar,0,0,145.26,98,105,-4763225123075092614,14.99,24,48,CA,QC
0,2738151523749262348,2016-02-04T04:31:21.402Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,171.61,91,3459,7235704646333918828,0.0,24,48,,
0,2738151523749262348,2016-02-04T04:31:21.402Z,,1,0,167.01,96,41420,9012427554787096099,13.7,24,48,,
0,2738151523749262348,2016-02-04T04:31:21.402Z,,1,0,136.76,93,2521,-5016003493506265192,49.36,24,48,US,VA
0,2738151523749262348,2016-02-04T04:31:21.402Z,Ground delivery to USA only - Price includes duty and tax. Most orders shipped same day,0,0,192.29,98,1638,-4014565626861897564,0.0,72,96,US,NY
0,2738151523749262348,2016-02-04T04:31:21.402Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,177.61,96,7090,-373508113925093038,17.95,24,48,CA,ON
0,2738151523749262348,2016-02-04T04:31:21.402Z,,1,0,167.77,97,4513,622743086816758000,34.29,144,240,US,NJ
0,2738151523749262348,2016-02-04T04:31:21.402Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,211.2,91,10606,-1177408302343430963,5.0,24,48,,
0,2738151523749262348,2016-02-04T04:31:21.402Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,211.95,91,10606,-1177408302343430963,5.0,24,48,,
0,2738151523749262348,2016-02-04T04:31:21.402Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,220.12,91,10606,-1177408302343430963,5.0,24,48,,
0,2738151523749262348,2016-02-04T04:31:21.402Z,,1,0,226.43,96,1790,1788801474825896666,9.98,96,120,US,NY
0,2738151523749262348,2016-02-04T04:31:21.402Z,,1,0,230.34,96,1790,1788801474825896666,9.98,96,120,US,NY
0,2738151523749262348,2016-02-04T04:31:21.402Z,Duty free - Ships from USA,1,0,254.49,98,1446,1163115142515862290,0.0,24,48,US,CA
0,2738151523749262348,2016-02-04T04:31:21.402Z,,1,0,158.69,88,8452,-6639690782514669126,96.24,96,120,,
0,955574925817051293,2016-02-04T04:31:31.904Z,,0,0,41.45,0,0,5454313351608459239,5.54,24,48,,
0,955574925817051293,2016-02-04T04:31:31.904Z,BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you,1,0,43.14,91,10606,-1177408302343430963,5.0,24,48,,
0,955574925817051293,2016-02-04T04:31:31.904Z,,1,0,43.25,95,10182,7102261811958052132,5.08,96,120,CA,BC
1,955574925817051293,2016-02-04T04:31:31.904Z,,1,1,48.94,0,0,1207135739277432339,0.0,0,0,,
0,955574925817051293,2016-02-04T04:31:31.904Z,,0,0,40.46,98,3293,4143506568603310959,8.99,48,72,US,NY
0,955574925817051293,2016-02-04T04:31:31.904Z,,1,0,41.39,95,2283,8118683026995803963,8.14,144,240,CA,BC
0,955574925817051293,2016-02-04T04:31:31.904Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,49.56,96,35270,6791568714796518563,0.0,96,120,CA,QC
0,955574925817051293,2016-02-04T04:31:31.904Z,Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.,0,0,41.99,84,161,-3129154375621551414,8.99,24,48,CA,ON
0,955574925817051293,2016-02-04T04:31:31.904Z,*Free shipping from Canada / Livraison GRATUITE depuis Canada*,1,0,53.13,100,4601,5657218934756058127,0.0,24,48,CA,ON
0,955574925817051293,2016-02-04T04:31:31.904Z,BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you,1,0,49.1,91,10606,-1177408302343430963,5.0,24,48,,
0,955574925817051293,2016-02-04T04:31:31.904Z,Part Number: HD2VGAMICRO,1,0,45.01,95,4385,-2572277640783537773,11.17,24,48,CA,ON
0,955574925817051293,2016-02-04T04:31:31.904Z,Can not ship order to PO boxes or remote areas. HD2VGAMICRO,0,0,43.36,100,384,4987276067789979672,13.18,24,48,CA,ON
0,955574925817051293,2016-02-04T04:31:31.904Z,,1,0,46.91,96,1790,1788801474825896666,9.98,96,120,US,NY
0,955574925817051293,2016-02-04T04:31:31.904Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,57.01,91,3459,7235704646333918828,0.0,24,48,,
0,955574925817051293,2016-02-04T04:31:31.904Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,0,0,44.23,95,338,2760162070632027753,14.99,24,48,CA,QC
0,955574925817051293,2016-02-04T04:31:31.904Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,54.55,91,10606,-1177408302343430963,5.0,24,48,,
0,955574925817051293,2016-02-04T04:31:31.904Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,55.58,91,10606,-1177408302343430963,5.0,24,48,,
0,955574925817051293,2016-02-04T04:31:31.904Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,51.46,96,7090,-373508113925093038,9.95,24,48,CA,ON
0,955574925817051293,2016-02-04T04:31:31.904Z,,0,0,65.91,71,7,-5203594887869139290,0.0,48,72,,
0,955574925817051293,2016-02-04T04:31:31.904Z,"Dispatched from England by Priority Airmail, allow 7-10 days for Canada Post delivery.",0,0,58.54,91,11930,-1888136325356517677,7.5,24,48,,
1,-1024524342279296763,2016-02-04T04:31:40.790Z,,1,0,539.65,94,73,-1839674561104530547,151.49,24,48,US,NJ
0,-1024524342279296763,2016-02-04T04:31:40.790Z,In Stock. Expedited Shipping Available. Packaging: Retail,1,0,554.62,94,18,-5555956855778328680,192.84,24,48,US,CA
0,-1024524342279296763,2016-02-04T04:31:40.790Z,"GST/HST Only, No PST. Part Mummber: R1304RPOSHBN",1,0,863.03,95,4385,-2572277640783537773,68.1,24,48,CA,ON
0,-1024524342279296763,2016-02-04T04:31:40.790Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,1001.02,96,35270,6791568714796518563,0.0,96,120,CA,QC
0,-1024524342279296763,2016-02-04T04:31:40.790Z,,1,0,1042.65,97,4513,622743086816758000,116.61,144,240,US,NJ
0,-1024524342279296763,2016-02-04T04:31:40.790Z,,1,0,1150.31,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-1024524342279296763,2016-02-04T04:31:40.790Z,,1,0,1181.82,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-1024524342279296763,2016-02-04T04:31:40.790Z,Duty free - Ships from USA,1,0,1219.72,98,1446,1163115142515862290,0.0,24,48,US,CA
0,-1024524342279296763,2016-02-04T04:31:40.790Z,,1,0,929.02,93,2521,-5016003493506265192,335.35,24,48,US,VA
0,-1024524342279296763,2016-02-04T04:31:40.790Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,1343.3,91,3459,7235704646333918828,0.0,24,48,,
1,1644331704370870962,2016-02-04T04:31:40.445Z,,1,1,35.99,0,0,1207135739277432339,0.0,0,0,,
0,1644331704370870962,2016-02-04T04:31:40.445Z,,0,0,32.85,67,9,1929046423112965216,6.98,24,48,CA,AB
0,1644331704370870962,2016-02-04T04:31:40.445Z,Ownership. Respect. Family. An Employee Owned Company - 100% Canadian.,0,0,35.99,84,161,-3129154375621551414,8.99,24,48,CA,ON
0,1644331704370870962,2016-02-04T04:31:40.445Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,46.42,95,4078,-1789487307643024748,0.0,48,72,CA,ON
0,1644331704370870962,2016-02-04T04:31:40.445Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,46.52,96,35270,6791568714796518563,0.0,96,120,CA,QC
0,1644331704370870962,2016-02-04T04:31:40.445Z,"GST/HST Only, No PST.",1,0,34.31,95,4385,-2572277640783537773,12.66,24,48,CA,ON
0,1644331704370870962,2016-02-04T04:31:40.445Z,,0,0,42.27,0,0,-7997839684065932742,5.54,24,48,US,TN
0,1644331704370870962,2016-02-04T04:31:40.445Z,*Free shipping from Canada / Livraison GRATUITE depuis Canada*,1,0,48.85,100,4601,5657218934756058127,0.0,24,48,CA,ON
0,1644331704370870962,2016-02-04T04:31:40.445Z,BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you,1,0,44.36,91,10606,-1177408302343430963,5.0,24,48,,
0,1644331704370870962,2016-02-04T04:31:40.445Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,0,0,35.0,95,338,2760162070632027753,14.99,24,48,CA,QC
0,1644331704370870962,2016-02-04T04:31:40.445Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,43.87,96,7090,-373508113925093038,7.45,24,48,CA,ON
0,1644331704370870962,2016-02-04T04:31:40.445Z,Can not ship order to PO boxes or remote areas. P8T3,0,0,38.7,100,384,4987276067789979672,14.68,24,48,CA,ON
0,1644331704370870962,2016-02-04T04:31:40.445Z,Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar,0,0,40.66,98,105,-4763225123075092614,14.99,24,48,CA,QC
0,1644331704370870962,2016-02-04T04:31:40.445Z,,0,0,28.99,67,15,2468160771586930594,27.9,24,48,US,SC
0,1644331704370870962,2016-02-04T04:31:40.445Z,,1,0,49.71,96,41420,9012427554787096099,8.0,24,48,,
0,1644331704370870962,2016-02-04T04:31:40.445Z,,1,0,57.71,95,5535,-8852182251270724705,0.0,24,48,,
0,1644331704370870962,2016-02-04T04:31:40.445Z,,0,0,59.24,0,0,1969377924840254562,5.54,96,120,US,NY
0,1644331704370870962,2016-02-04T04:31:40.445Z,,1,0,62.74,96,1790,1788801474825896666,9.98,96,120,US,NY
0,1644331704370870962,2016-02-04T04:31:40.445Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,67.88,91,10606,-1177408302343430963,5.0,24,48,,
0,1644331704370870962,2016-02-04T04:31:40.445Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,74.03,91,3459,7235704646333918828,0.0,24,48,,
1,1394463933658535328,2016-02-04T04:31:40.865Z,,1,1,54.99,0,0,1207135739277432339,0.0,0,0,,
0,1394463933658535328,2016-02-04T04:31:40.865Z,,0,0,75.17,98,3293,4143506568603310959,10.99,72,96,US,NY
0,1394463933658535328,2016-02-04T04:31:40.865Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,87.64,96,35270,6791568714796518563,0.0,96,120,CA,QC
0,1394463933658535328,2016-02-04T04:31:40.865Z,,1,0,79.35,96,1790,1788801474825896666,9.98,96,120,US,NY
0,1394463933658535328,2016-02-04T04:31:40.865Z,Fast Shipping on Part Number: GYAMICBP-NA! And with all purchases a portion goes toward pl,0,0,90.18,98,63,-2850739555357681791,0.0,24,48,CA,ON
0,1394463933658535328,2016-02-04T04:31:40.865Z,"GST/HST Only, No PST. Part Number: GYAMICBP-NA",1,0,89.37,95,4385,-2572277640783537773,11.53,24,48,CA,ON
0,1394463933658535328,2016-02-04T04:31:40.865Z,,1,0,90.18,88,8452,-6639690782514669126,16.93,96,120,,
0,1394463933658535328,2016-02-04T04:31:40.865Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,97.77,96,7090,-373508113925093038,9.95,24,48,CA,ON
0,1394463933658535328,2016-02-04T04:31:40.865Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,103.2,91,10606,-1177408302343430963,5.0,24,48,,
0,1394463933658535328,2016-02-04T04:31:40.865Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,108.27,91,10606,-1177408302343430963,5.0,24,48,,
0,1394463933658535328,2016-02-04T04:31:40.865Z,,1,0,106.9,96,41420,9012427554787096099,7.0,24,48,,
0,1394463933658535328,2016-02-04T04:31:40.865Z,,1,0,93.11,97,4513,622743086816758000,25.7,144,240,US,NJ
0,1394463933658535328,2016-02-04T04:31:40.865Z,,1,0,131.69,100,7,-235620327314718933,24.33,144,240,,
0,1394463933658535328,2016-02-04T04:31:40.865Z,,1,0,163.37,96,1289,403962612376694152,9.54,24,48,,
0,1394463933658535328,2016-02-04T04:31:40.865Z,,1,0,193.42,99,79,-1869213145998141353,0.0,24,48,,
0,1394463933658535328,2016-02-04T04:31:40.865Z,,1,0,239.63,96,1326,8648764257939339698,0.0,24,48,,
0,1394463933658535328,2016-02-04T04:31:40.865Z,,1,0,378.97,95,5535,-8852182251270724705,0.0,24,48,,
0,4139100499839371427,2016-02-04T04:31:20.018Z,,1,1,53.98,0,0,1207135739277432339,0.0,672,1008,,
1,4139100499839371427,2016-02-04T04:31:20.018Z,,1,0,51.94,95,10182,7102261811958052132,5.19,96,120,CA,BC
0,4139100499839371427,2016-02-04T04:31:20.018Z,,0,0,66.95,98,3293,4143506568603310959,10.99,48,72,US,NY
0,4139100499839371427,2016-02-04T04:31:20.018Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,78.66,96,35270,6791568714796518563,0.0,96,120,CA,QC
0,4139100499839371427,2016-02-04T04:31:20.018Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,82.79,91,3459,7235704646333918828,0.0,24,48,,
0,4139100499839371427,2016-02-04T04:31:20.018Z,,1,0,75.97,96,1790,1788801474825896666,9.98,96,120,US,NY
0,4139100499839371427,2016-02-04T04:31:20.018Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,85.99,95,4078,-1789487307643024748,0.0,48,72,CA,ON
0,4139100499839371427,2016-02-04T04:31:20.018Z,,1,0,67.59,93,2521,-5016003493506265192,22.14,24,48,US,VA
0,4139100499839371427,2016-02-04T04:31:20.018Z,"Dispatched from England by Priority Airmail, allow 7-10 days for Canada Post delivery.",1,0,87.68,91,11930,-1888136325356517677,7.5,24,48,,
0,4139100499839371427,2016-02-04T04:31:20.018Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,91.67,91,10606,-1177408302343430963,5.0,24,48,,
0,4139100499839371427,2016-02-04T04:31:20.018Z,"GST/HST Only, No PST. Part Number: PCI2PECP",1,0,86.3,95,4385,-2572277640783537773,11.39,24,48,CA,ON
0,4139100499839371427,2016-02-04T04:31:20.018Z,,1,0,91.1,96,41420,9012427554787096099,7.0,24,48,,
0,4139100499839371427,2016-02-04T04:31:20.018Z,,1,0,98.1,95,5535,-8852182251270724705,0.0,24,48,,
0,4139100499839371427,2016-02-04T04:31:20.018Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,94.66,91,10606,-1177408302343430963,5.0,24,48,,
0,4139100499839371427,2016-02-04T04:31:20.018Z,,1,0,93.8,100,2,-9097393894851801879,7.89,24,48,FR,
0,4139100499839371427,2016-02-04T04:31:20.018Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,92.5,96,7090,-373508113925093038,9.95,24,48,CA,ON
0,4139100499839371427,2016-02-04T04:31:20.018Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,1,0,93.78,95,338,2760162070632027753,14.99,24,48,CA,QC
0,4139100499839371427,2016-02-04T04:31:20.018Z,Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar,1,0,99.72,98,105,-4763225123075092614,14.99,24,48,CA,QC
0,4139100499839371427,2016-02-04T04:31:20.018Z,,1,0,120.45,96,1326,8648764257939339698,0.0,24,48,,
0,4139100499839371427,2016-02-04T04:31:20.018Z,,1,0,99.48,97,4513,622743086816758000,25.94,144,240,US,NJ
0,8914867283950809333,2016-02-04T04:31:38.327Z,,1,1,40.99,0,0,1207135739277432339,0.0,672,1008,,
0,8914867283950809333,2016-02-04T04:31:38.327Z,100% Authentic,1,0,29.97,92,38,-2598285588067447112,20.2,144,240,,
1,8914867283950809333,2016-02-04T04:31:38.327Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,61.03,95,4078,-1789487307643024748,0.0,48,72,CA,ON
0,8914867283950809333,2016-02-04T04:31:38.327Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,63.0,96,35270,6791568714796518563,0.0,96,120,CA,QC
0,8914867283950809333,2016-02-04T04:31:38.327Z,"GST/HST Only, No PST. Part Number: F1DK102U",1,0,51.59,95,4385,-2572277640783537773,12.03,24,48,CA,ON
0,8914867283950809333,2016-02-04T04:31:38.327Z,.,1,0,57.4,98,478,5452082314297826053,6.99,24,48,CA,ON
0,8914867283950809333,2016-02-04T04:31:38.327Z,We ship by courier next day when possible on most items. We do not ship to PO boxes.We do,1,0,54.34,95,338,2760162070632027753,14.99,24,48,CA,QC
0,8914867283950809333,2016-02-04T04:31:38.327Z,,1,0,48.33,93,2521,-5016003493506265192,25.68,24,48,US,VA
0,8914867283950809333,2016-02-04T04:31:38.327Z,,1,0,67.03,96,41420,9012427554787096099,8.0,24,48,,
0,8914867283950809333,2016-02-04T04:31:38.327Z,,1,0,66.8,96,1790,1788801474825896666,9.98,96,120,US,NY
0,8914867283950809333,2016-02-04T04:31:38.327Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,72.41,91,10606,-1177408302343430963,5.0,24,48,,
0,8914867283950809333,2016-02-04T04:31:38.327Z,Flat Rate Courier Shipping. No shipping to PO boxes or remote areas. Trucking companies ar,1,0,63.12,98,105,-4763225123075092614,14.99,24,48,CA,QC
0,8914867283950809333,2016-02-04T04:31:38.327Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,73.74,91,10606,-1177408302343430963,5.0,24,48,,
0,8914867283950809333,2016-02-04T04:31:38.327Z,,1,0,69.57,96,1790,1788801474825896666,9.98,96,120,US,NY
0,8914867283950809333,2016-02-04T04:31:38.327Z,,1,0,63.03,88,8452,-6639690782514669126,25.16,96,120,,
0,8914867283950809333,2016-02-04T04:31:38.327Z,Duty free - Ships from USA,1,0,114.72,98,1446,1163115142515862290,0.0,24,48,US,CA
0,8914867283950809333,2016-02-04T04:31:38.327Z,,1,0,92.39,100,7,-235620327314718933,29.32,144,240,,
1,-2362162145104816741,2016-02-04T04:31:28.921Z,,1,0,153.23,95,10182,7102261811958052132,5.15,96,120,CA,BC
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,1,1,187.48,0,0,1207135739277432339,0.0,0,0,,
0,-2362162145104816741,2016-02-04T04:31:28.921Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,190.78,91,3459,7235704646333918828,0.0,24,48,,
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,1,0,188.87,96,1790,1788801474825896666,9.98,96,120,US,NY
0,-2362162145104816741,2016-02-04T04:31:28.921Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,206.61,91,10606,-1177408302343430963,5.0,24,48,,
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,1,0,190.1,93,2521,-5016003493506265192,21.69,24,48,US,VA
0,-2362162145104816741,2016-02-04T04:31:28.921Z,"GST/HST Only, No PST.",1,0,201.4,95,4385,-2572277640783537773,11.31,24,48,CA,ON
0,-2362162145104816741,2016-02-04T04:31:28.921Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,214.66,96,35270,6791568714796518563,0.0,96,120,CA,QC
0,-2362162145104816741,2016-02-04T04:31:28.921Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,210.9,91,10606,-1177408302343430963,5.0,24,48,,
0,-2362162145104816741,2016-02-04T04:31:28.921Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,216.16,91,10606,-1177408302343430963,5.0,24,48,,
0,-2362162145104816741,2016-02-04T04:31:28.921Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,224.61,96,7090,-373508113925093038,17.95,24,48,CA,ON
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,1,0,233.88,88,8452,-6639690782514669126,13.19,96,120,,
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,1,0,246.1,96,41420,9012427554787096099,7.0,24,48,,
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,0,0,253.1,99,79,-1869213145998141353,0.0,24,48,,
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,1,0,253.1,95,5535,-8852182251270724705,0.0,24,48,,
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,1,0,232.15,97,4513,622743086816758000,37.24,144,240,US,NJ
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,0,0,283.1,96,1326,8648764257939339698,0.0,24,48,,
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,0,0,282.89,50,2,-7084126735194704117,7.31,24,48,US,CA
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,0,0,313.37,100,7,-235620327314718933,22.06,144,240,,
0,-2362162145104816741,2016-02-04T04:31:28.921Z,,0,0,331.14,96,1289,403962612376694152,9.54,24,48,,
0,360869627335488567,2016-02-04T04:31:30.288Z,,1,1,29.99,0,0,1207135739277432339,0.0,672,1008,,
0,360869627335488567,2016-02-04T04:31:30.288Z,"Brand new items, Experienced seller, Shipping from Canada, French and English Service. / I",1,0,35.5,96,35270,6791568714796518563,0.0,96,120,CA,QC
1,360869627335488567,2016-02-04T04:31:30.288Z,,1,0,22.97,97,217,-7970120380487528724,12.95,24,48,CA,QC
0,360869627335488567,2016-02-04T04:31:30.288Z,,0,0,26.01,98,3293,4143506568603310959,11.66,24,48,US,NY
0,360869627335488567,2016-02-04T04:31:30.288Z,BRAND NEW!! SHIPS FROM ONTARIO CANADA. HST ALREADY INCLUDED IN PRICE! Reliable service you,1,0,33.12,91,10606,-1177408302343430963,5.0,24,48,,
0,360869627335488567,2016-02-04T04:31:30.288Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,42.87,91,3459,7235704646333918828,0.0,24,48,,
0,360869627335488567,2016-02-04T04:31:30.288Z,,1,0,36.66,96,1790,1788801474825896666,9.98,96,120,US,NY
0,360869627335488567,2016-02-04T04:31:30.288Z,"GST/HST Only, No PST. Part Mummber: P504-015",1,0,35.35,95,4385,-2572277640783537773,11.8,24,48,CA,ON
0,360869627335488567,2016-02-04T04:31:30.288Z,"100% Duty Free Shopping. We prepay ALL Duties, VAT and Brokerage fees",1,0,51.35,91,3459,7235704646333918828,0.0,24,48,,
0,360869627335488567,2016-02-04T04:31:30.288Z,BRAND NEW!! HST ALREADY INCLUDED IN PRICE! NO DUTY OR BROKERAGE FEES! Reliable service you,1,0,47.7,91,10606,-1177408302343430963,5.0,24,48,,
0,360869627335488567,2016-02-04T04:31:30.288Z,,0,0,56.14,71,7,-5203594887869139290,0.0,48,72,,
0,360869627335488567,2016-02-04T04:31:30.288Z,,1,0,50.66,96,41420,9012427554787096099,12.0,24,48,,
0,360869627335488567,2016-02-04T04:31:30.288Z,Brand new and ready to ship from CANADA **** FAST SHIPPING ***,1,0,53.49,96,7090,-373508113925093038,9.95,24,48,CA,ON
0,360869627335488567,2016-02-04T04:31:30.288Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,55.07,95,4078,-1789487307643024748,8.6,96,120,CA,ON
0,360869627335488567,2016-02-04T04:31:30.288Z,,1,0,46.08,88,8452,-6639690782514669126,21.42,96,120,,
0,360869627335488567,2016-02-04T04:31:30.288Z,"Dispatched from England by Priority Airmail, allow 7-10 days for Canada Post delivery.",1,0,65.98,91,11930,-1888136325356517677,7.5,24,48,,
0,360869627335488567,2016-02-04T04:31:30.288Z,,1,0,54.82,97,4513,622743086816758000,21.42,144,240,US,NJ
0,360869627335488567,2016-02-04T04:31:30.288Z,,1,0,79.25,95,5535,-8852182251270724705,0.0,24,48,,
0,360869627335488567,2016-02-04T04:31:30.288Z,Duty free - Ships from USA,1,0,88.69,98,1446,1163115142515862290,0.0,24,48,US,CA
0,360869627335488567,2016-02-04T04:31:30.288Z,,1,0,92.87,96,1326,8648764257939339698,0.0,24,48,,
0,3849424321564483033,2016-02-04T04:31:38.501Z,,1,1,74.72,0,0,1207135739277432339,0.0,672,1008,,
1,3849424321564483033,2016-02-04T04:31:38.501Z,,1,0,70.2,95,10182,7102261811958052132,5.17,96,120,CA,BC
0,3849424321564483033,2016-02-04T04:31:38.501Z,"Ready To Ship - We are unable to ship to PO Boxes, NT, YT and NU Territories",1,0,106.98,95,4078,-1789487307643024748,0.0,48,72,CA,ON
